SONY,,,,,,,
Date,Open,High,Low,Close,Adj Close,Volume,Days
2019-08-28,55.220001,55.709999,55.139999,55.610001,55.610001,501000,383
2019-08-29,56.330002,57.599998,56.330002,56.720001,56.720001,916000,384
2019-08-30,57.110001,57.169998,56.57,56.91,56.91,355400,385
2019-09-03,57.220001,57.77,57,57.43,57.43,857900,386
2019-09-04,58.029999,58.59,57.919998,58.509998,58.509998,925700,387
2019-09-05,59.549999,60.040001,59.48,59.540001,59.540001,1295800,388
2019-09-06,59.34,59.419998,59,59.200001,59.200001,679700,389
2019-09-09,60.5,60.630001,59.68,59.98,59.98,1144500,390
2019-09-10,59.119999,59.389999,58.919998,59.240002,59.240002,759900,391
2019-09-11,59.610001,60.150002,59.459999,60.049999,60.049999,731000,392
2019-09-12,60.139999,60.439999,60,60.25,60.25,623200,393
2019-09-13,60.099998,60.529999,60.09,60.360001,60.360001,661300,394
2019-09-16,59.919998,60.25,59.68,59.970001,59.970001,400800,395
2019-09-17,60.150002,60.150002,59.259998,59.939999,59.939999,1854700,396
2019-09-18,59.119999,59.360001,58.580002,59.110001,59.110001,816600,397
2019-09-19,59.389999,59.779999,59.240002,59.349998,59.349998,619500,398
2019-09-20,59.310001,59.580002,58.759998,59.119999,59.119999,627200,399
2019-09-23,58.98,59.27,58.869999,59.119999,59.119999,426300,400
2019-09-24,59.669998,59.77,58.720001,58.91,58.91,987800,401
2019-09-25,60.400002,60.740002,59.869999,60.580002,60.580002,1522500,402
2019-09-26,59.91,60.080002,59.23,59.41,59.41,825500,403
2019-09-27,58.830002,59.389999,58.650002,58.77,58.77,1501700,404
2019-09-30,58.490002,59.18,58.099998,59.130001,59.130001,666700,405
2019-10-01,58.5,58.959999,57.650002,57.959999,57.959999,988400,406
2019-10-02,57.25,57.25,56.509998,56.830002,56.830002,1005200,407
2019-10-03,57.349998,58,57,57.93,57.93,823800,408
2019-10-04,57.889999,58.860001,57.889999,58.75,58.75,631900,409
2019-10-07,58.099998,58.400002,58.07,58.07,58.07,661400,410
2019-10-08,57.549999,57.610001,57.029999,57.209999,57.209999,630500,411
2019-10-09,57.779999,58.099998,57.689999,57.869999,57.869999,323500,412
2019-10-10,57.139999,57.560001,57.07,57.330002,57.330002,721300,413
2019-10-11,58,58.91,58,58.139999,58.139999,1378000,414
2019-10-14,58.139999,58.380001,57.82,57.84,57.84,461400,415
2019-10-15,58.189999,58.68,58.150002,58.5,58.5,943000,416
2019-10-16,58.5,59.040001,58.490002,58.919998,58.919998,747600,417
2019-10-17,60.029999,60.25,59.759998,60.040001,60.040001,759600,418
2019-10-18,59.799999,59.869999,58.599998,59.209999,59.209999,1079000,419
2019-10-21,59.439999,59.580002,59.110001,59.18,59.18,564300,420
2019-10-22,59.48,59.580002,58.939999,58.970001,58.970001,649700,421
2019-10-23,58.77,58.810001,58.240002,58.580002,58.580002,589100,422
2019-10-24,59.150002,59.150002,58.349998,58.630001,58.630001,727500,423
2019-10-25,58.23,58.619999,58.029999,58.509998,58.509998,683700,424
2019-10-28,58.849998,59.279999,58.689999,59.060001,59.060001,874900,425
2019-10-29,58.860001,59.34,58.830002,59.240002,59.240002,1496400,426
2019-10-30,60.200001,61.77,59.860001,61.07,61.07,1265100,427
2019-10-31,61.080002,61.09,60.41,60.830002,60.830002,661800,428
2019-11-01,61.27,61.619999,61.119999,61.439999,61.439999,613700,429
2019-11-04,61.799999,61.849998,61.34,61.57,61.57,606200,430
2019-11-05,61.560001,61.57,61.029999,61.439999,61.439999,663600,431
2019-11-06,61.040001,61.200001,60.68,60.73,60.73,456600,432
2019-11-07,60.41,60.720001,60.220001,60.400002,60.400002,649500,433
2019-11-08,60.25,60.57,60.150002,60.41,60.41,941800,434
2019-11-11,61.400002,61.880001,61,61.720001,61.720001,1398700,435
2019-11-12,62,62.5,61.91,62.130001,62.130001,1068100,436
2019-11-13,62.580002,62.580002,62.23,62.290001,62.290001,1089300,437
2019-11-14,62.009998,62.099998,61.34,61.849998,61.849998,424100,438
2019-11-15,62,62.200001,61.720001,62.060001,62.060001,325200,439
2019-11-18,63.009998,63.009998,62.330002,62.439999,62.439999,827100,440
2019-11-19,62.240002,62.32,61.75,61.900002,61.900002,1512500,441
2019-11-20,61.720001,61.880001,61.25,61.48,61.48,852500,442
2019-11-21,61.099998,61.639999,60.959999,61.52,61.52,1149700,443
2019-11-22,61.639999,61.700001,61.169998,61.200001,61.200001,607200,444
2019-11-25,61.709999,61.950001,61.580002,61.799999,61.799999,879400,445
2019-11-26,63,63.200001,62.619999,63.150002,63.150002,2221700,446
2019-11-27,63.279999,63.75,63.200001,63.720001,63.720001,1565400,447
2019-11-29,63.259998,63.599998,63.220001,63.48,63.48,952800,448
2019-12-02,63.459999,63.560001,62.689999,63.279999,63.279999,1515400,449
2019-12-03,64.400002,64.629997,63.91,64.589996,64.589996,1648100,450
2019-12-04,65.269997,65.559998,65.080002,65.290001,65.290001,1123800,451
2019-12-05,65.160004,65.290001,64.800003,65.199997,65.199997,1156400,452
2019-12-06,65.339996,65.470001,65.150002,65.290001,65.290001,999800,453
2019-12-09,65.610001,66.300003,65.610001,65.93,65.93,1323200,454
2019-12-10,66.57,66.699997,66.040001,66.309998,66.309998,872900,455
2019-12-11,66.480003,66.550003,66.199997,66.540001,66.540001,1375100,456
2019-12-12,66.919998,67.389999,66.830002,67.32,67.32,1152300,457
2019-12-13,67.400002,67.790001,67.199997,67.57,67.57,1019200,458
2019-12-16,68.199997,68.470001,68,68.25,68.25,1109400,459
2019-12-17,68.040001,68.089996,67.690002,67.739998,67.739998,747600,460
2019-12-18,67.830002,67.910004,67.400002,67.699997,67.699997,557700,461
2019-12-19,68.059998,68.209999,67.82,67.879997,67.879997,667600,462
2019-12-20,67.239998,67.910004,66.919998,67.900002,67.900002,1594400,463
2019-12-23,67.809998,68.169998,67.599998,68.080002,68.080002,601400,464
2019-12-24,67.980003,68,67.760002,67.760002,67.760002,264500,465
2019-12-26,68,68.029999,67.849998,68.019997,68.019997,518000,466
2019-12-27,68.029999,68.099998,67.730003,67.779999,67.779999,351100,467
2019-12-30,67.779999,67.790001,67.25,67.720001,67.720001,993900,468
2019-12-31,67.720001,68.029999,67.510002,68,68,549700,469
2020-01-02,68.300003,69.059998,68.279999,69.059998,69.059998,856500,470
2020-01-03,68.5,68.650002,67.959999,68.080002,68.080002,518600,471
2020-01-06,68.25,69.199997,68.220001,69.110001,69.110001,755500,472
2020-01-07,70.510002,70.580002,69.809998,70.199997,70.199997,1316200,473
2020-01-08,70.800003,71.120003,70.370003,70.459999,70.459999,1640200,474
2020-01-09,71.400002,71.660004,70.589996,71.029999,71.029999,2377300,475
2020-01-10,71.459999,71.459999,70.739998,70.860001,70.860001,1120500,476
2020-01-13,71.389999,71.699997,71.080002,71.639999,71.639999,1272300,477
2020-01-14,72.940002,72.949997,72.010002,72.470001,72.470001,1940800,478
2020-01-15,71.599998,72.120003,71.449997,71.599998,71.599998,1085900,479
2020-01-16,72.230003,72.720001,72.199997,72.620003,72.620003,1158900,480
2020-01-17,72.720001,72.720001,72.160004,72.480003,72.480003,780500,481
2020-01-21,72.5,72.5,72.110001,72.129997,72.129997,967200,482
2020-01-22,72.57,72.68,72.169998,72.379997,72.379997,760800,483
2020-01-23,72.75,72.75,72.019997,72.589996,72.589996,579700,484
2020-01-24,72.639999,72.68,71.480003,71.879997,71.879997,678300,485
2020-01-27,71.440002,71.699997,71.150002,71.309998,71.309998,1267300,486
2020-01-28,71.699997,72.209999,71.349998,72.019997,72.019997,812600,487
2020-01-29,71.900002,72.019997,71.650002,71.800003,71.800003,613000,488
2020-01-30,70.629997,71.309998,70.209999,71.139999,71.139999,870900,489
2020-01-31,70.989998,70.989998,69.910004,70.18,70.18,957400,490
2020-02-03,70.290001,70.900002,70.25,70.480003,70.480003,1811100,491
2020-02-04,72.169998,73.860001,71.160004,73,73,1578700,492
2020-02-05,70.660004,71.059998,70.349998,70.510002,70.510002,1799000,493
2020-02-06,70.970001,71.550003,70.970001,71.550003,71.550003,662600,494
2020-02-07,71,71.25,69.709999,70.089996,70.089996,1462400,495
2020-02-10,70.129997,70.209999,69.629997,70.169998,70.169998,929300,496
2020-02-11,70.629997,70.849998,70.190002,70.32,70.32,852000,497
2020-02-12,70.300003,70.790001,70.300003,70.769997,70.769997,587900,498
2020-02-13,69.919998,69.919998,69.510002,69.599998,69.599998,910300,499
2020-02-14,69.480003,69.529999,68.459999,68.830002,68.830002,1485200,500
2020-02-18,66.419998,67.089996,66.099998,66.639999,66.639999,2345700,501
2020-02-19,66.959999,67.370003,66.870003,67.07,67.07,1234900,502
2020-02-20,66.910004,67.169998,66.029999,66.739998,66.739998,1326100,503
2020-02-21,66.949997,67,65.75,65.940002,65.940002,906900,504
2020-02-24,64,64.580002,63.509998,63.93,63.93,1413800,505
2020-02-25,65.25,65.5,63.130001,63.580002,63.580002,2226400,506
2020-02-26,64.360001,64.830002,63.779999,63.939999,63.939999,1553400,507
2020-02-27,61.91,62.720001,60.880001,60.889999,60.889999,2006000,508
2020-02-28,59.490002,62.459999,59.349998,62.200001,62.200001,2722600,509
2020-03-02,63.599998,64.260002,62.310001,64.160004,64.160004,2117900,510
2020-03-03,63.77,64.510002,62.560001,63.18,63.18,1714500,511
2020-03-04,63.779999,64.949997,63.57,64.790001,64.790001,1223800,512
2020-03-05,63.849998,63.990002,62.919998,63.439999,63.439999,1259900,513
2020-03-06,62.799999,63.240002,62.16,63.119999,63.119999,1165600,514
2020-03-09,58.189999,60.470001,58,58.529999,58.529999,1374800,515
2020-03-10,61.09,61.150002,59.060001,60.330002,60.330002,3117300,516
2020-03-11,58.950001,59.349998,57.439999,57.790001,57.790001,1349800,517
2020-03-12,54.529999,55.470001,51.5,52.57,52.57,2072100,518
2020-03-13,56.349998,56.669998,53.290001,56.32,56.32,2012300,519
2020-03-16,52,53.860001,50.939999,51.68,51.68,1458900,520
2020-03-17,53.41,55.369999,52.650002,55.200001,55.200001,1702400,521
2020-03-18,54.779999,58.099998,52.080002,54.790001,54.790001,3626500,522
2020-03-19,54.860001,56.040001,53.599998,55.400002,55.400002,2382900,523
2020-03-20,56.48,56.900002,52.82,53.060001,53.060001,1613000,524
2020-03-23,53.939999,54.400002,51.580002,52.900002,52.900002,1592600,525
2020-03-24,56.299999,57,55.560001,57,57,2281900,526
2020-03-25,58.380001,59.330002,56.32,57.68,57.68,1225000,527
2020-03-26,58.66,60.509998,58,60.5,60.5,1465400,528
2020-03-27,59.599998,60.599998,58.720001,59.32,59.32,1943400,529
2020-03-30,59.939999,60.450001,59.139999,60.169998,60.169998,1215200,530
2020-03-31,59.27,60.5,58.610001,59.18,59.18,1057900,531
2020-04-01,57.93,58.43,56.650002,56.849998,56.849998,1110900,532
2020-04-02,58.369999,59.299999,57.91,58.91,58.91,1107900,533
2020-04-03,58,58.529999,56.77,57.48,57.48,667800,534
2020-04-06,59.830002,61.23,59.5,60.869999,60.869999,1196800,535
2020-04-07,62.75,62.900002,60.459999,60.66,60.66,1347100,536
2020-04-08,61.080002,62.369999,60.720001,62.110001,62.110001,1112600,537
2020-04-09,62.23,62.450001,61,61.580002,61.580002,1139300,538
2020-04-13,61,61.080002,59.509998,60.09,60.09,1551700,539
2020-04-14,61.799999,62.049999,60.900002,61.43,61.43,1762500,540
2020-04-15,62.200001,62.200001,61.240002,62.07,62.07,2207300,541
2020-04-16,62.419998,62.470001,61.59,62.240002,62.240002,2740200,542
2020-04-17,64.139999,64.440002,63.490002,64.440002,64.440002,3182300,543
2020-04-20,63.59,64.43,63.200001,63.549999,63.549999,2436900,544
2020-04-21,62.209999,62.650002,61.41,62.049999,62.049999,2203700,545
2020-04-22,62.689999,62.98,62.470001,62.68,62.68,837300,546
2020-04-23,63.43,63.5,61.959999,62.060001,62.060001,985500,547
2020-04-24,63.189999,63.189999,62.25,62.959999,62.959999,1158100,548
2020-04-27,63.509998,63.869999,63.220001,63.450001,63.450001,1233300,549
2020-04-28,63.880001,64.040001,62.889999,62.919998,62.919998,972100,550
2020-04-29,64.410004,64.849998,63.830002,64.580002,64.580002,1193600,551
2020-04-30,64.160004,64.440002,63.400002,64.25,64.25,1108900,552
2020-05-01,63.23,63.619999,62.16,62.73,62.73,625200,553
2020-05-04,62.299999,62.529999,61.349998,61.939999,61.939999,768100,554
2020-05-05,62.889999,63.740002,62.779999,63.389999,63.389999,957200,555
2020-05-06,63.939999,64.260002,63.240002,63.950001,63.950001,913600,556
2020-05-07,64.269997,64.589996,63.900002,64.370003,64.370003,900400,557
2020-05-08,65,65.889999,64.589996,65.510002,65.510002,957700,558
2020-05-11,65.769997,66.050003,65.279999,65.970001,65.970001,916800,559
2020-05-12,65.919998,66.400002,65.550003,65.589996,65.589996,1140200,560
2020-05-13,63.68,64.050003,62.299999,62.779999,62.779999,2543800,561
2020-05-14,62.939999,63.66,62.369999,63.66,63.66,1329900,562
2020-05-15,63.52,64.559998,63.48,64.010002,64.010002,1241200,563
2020-05-18,63,64.459999,62.689999,64.07,64.07,1976900,564
2020-05-19,64.290001,64.339996,63,63.049999,63.049999,2118400,565
2020-05-20,63.23,63.849998,63.060001,63.169998,63.169998,2146500,566
2020-05-21,63,63.380001,62.18,62.740002,62.740002,1214600,567
2020-05-22,63.200001,63.32,62.59,63.240002,63.240002,848700,568
2020-05-26,62.790001,63.16,62.16,62.18,62.18,1435100,569
2020-05-27,62.5,63.029999,62.02,62.970001,62.970001,1524600,570
2020-05-28,63.580002,65.330002,63.580002,64.580002,64.580002,1606900,571
2020-05-29,64.199997,64.760002,63.650002,64.760002,64.760002,1176800,572
2020-06-01,64.910004,65.650002,64.559998,65.489998,65.489998,1423600,573
2020-06-02,65.980003,66.82,65.919998,66.75,66.75,1420600,574
2020-06-03,66,67.019997,65.970001,66.790001,66.790001,2723200,575
2020-06-04,67,67.410004,66.059998,66.18,66.18,1167400,576
2020-06-05,66.580002,67.550003,66.550003,67.309998,67.309998,1274500,577
2020-06-08,67.5,68.790001,67.300003,68.559998,68.559998,1392600,578
2020-06-09,68.440002,68.800003,67.900002,68.449997,68.449997,986700,579
2020-06-10,70,70.599998,69.150002,70.510002,70.510002,1863300,580
2020-06-11,70.169998,70.190002,67.099998,67.370003,67.370003,2784400,581
2020-06-12,69.720001,69.830002,66.870003,68.290001,68.290001,2360700,582
2020-06-15,68.360001,69.989998,67.889999,69.730003,69.730003,1640100,583
2020-06-16,70.489998,70.5,68.800003,69.349998,69.349998,1029200,584
2020-06-17,70.959999,71.779999,70.730003,71.580002,71.580002,1375300,585
2020-06-18,71.650002,71.849998,71.419998,71.550003,71.550003,920000,586
2020-06-19,71.720001,71.849998,70.75,70.980003,70.980003,1513900,587
2020-06-22,71.25,71.809998,70.959999,71.709999,71.709999,605900,588
2020-06-23,71.809998,72.339996,71.589996,71.639999,71.639999,1189700,589
2020-06-24,71.389999,71.480003,70.300003,70.650002,70.650002,646500,590
2020-06-25,70.160004,71.120003,69.720001,71,71,682300,591
2020-06-26,70.260002,70.419998,69.199997,69.68,69.68,953300,592
2020-06-29,68.739998,68.849998,68.150002,68.720001,68.720001,972100,593
2020-06-30,68.629997,69.220001,68.459999,69.129997,69.129997,736700,594
2020-07-01,69.169998,70.949997,69.169998,70.389999,70.389999,1549700,595
2020-07-02,70.5,70.5,69.970001,70.230003,70.230003,1087000,596
2020-07-06,70.519997,70.809998,70.300003,70.529999,70.529999,1397500,597
2020-07-07,69.82,70.059998,69.050003,69.160004,69.160004,908000,598
2020-07-08,69.550003,69.849998,68.980003,69.790001,69.790001,533500,599
2020-07-09,71.32,71.660004,70.480003,71.529999,71.529999,949600,600
2020-07-10,73,74.110001,72.610001,73.940002,73.940002,1666900,601
2020-07-13,75.5,76.639999,74.160004,74.360001,74.360001,1814600,602
2020-07-14,73.389999,74.610001,73.129997,74.519997,74.519997,757600,603
2020-07-15,76.110001,77.879997,75.889999,76.830002,76.830002,1985200,604
2020-07-16,76.300003,77.07,76.150002,76.800003,76.800003,935400,605
2020-07-17,75.959999,76.43,75.440002,76.080002,76.080002,1091700,606
2020-07-20,77.18,78.5,76.889999,78.18,78.18,875000,607
2020-07-21,78.25,78.269997,77.150002,77.309998,77.309998,698200,608
2020-07-22,77.269997,77.599998,76.809998,77.349998,77.349998,417000,609
2020-07-23,77.480003,77.989998,76.190002,76.419998,76.419998,608100,610
2020-07-24,75.849998,76.550003,75.339996,76.459999,76.459999,535500,611
2020-07-27,77.669998,78.610001,77.629997,78.529999,78.529999,911200,612
2020-07-28,78.5,78.5,77.589996,77.620003,77.620003,479200,613
2020-07-29,77.629997,78.739998,77.559998,78.349998,78.349998,530400,614
2020-07-30,77.459999,78.760002,77.330002,78.519997,78.519997,624300,615
2020-07-31,76.980003,77.970001,76.910004,77.959999,77.959999,1112900,616
2020-08-03,78.709999,81.410004,78.669998,81.269997,81.269997,2149700,617
2020-08-04,83.559998,84.150002,82.510002,83.370003,83.370003,1695500,618
2020-08-05,81.699997,81.790001,80.709999,81.25,81.25,1179100,619
2020-08-06,80.860001,81.120003,80.360001,80.470001,80.470001,1129800,620
2020-08-07,80.5,80.730003,79.110001,80.029999,80.029999,1101600,621
2020-08-10,80.449997,80.449997,79.730003,80.050003,80.050003,644600,622
2020-08-11,79.919998,80.32,79.220001,79.330002,79.330002,1039600,623
2020-08-12,79.510002,80.980003,79.459999,80.739998,80.739998,1233600,624
2020-08-13,81.559998,83.190002,81.269997,82.669998,82.669998,1794200,625
2020-08-14,83.389999,83.610001,82.879997,82.93,82.93,1419400,626
2020-08-17,83.529999,83.709999,82.720001,83.449997,83.449997,1237400,627
2020-08-18,83.849998,83.900002,82.629997,82.980003,82.980003,798200,628
2020-08-19,81.5,82.07,81.019997,81.099998,81.099998,1354300,629
2020-08-20,79.07,79.57,78.870003,79.410004,79.410004,1224700,630
2020-08-21,78.5,78.93,78.199997,78.75,78.75,1337000,631
2020-08-24,79.910004,80.279999,79.370003,79.769997,79.769997,848500,632
2020-08-25,79.18,79.620003,79.160004,79.370003,79.370003,636000,633
2020-08-26,80.400002,81.209999,80.139999,81.120003,81.120003,900600,634
2020-08-27,81.199997,81.199997,79.970001,80.419998,80.419998,1032800,635
2020-08-28,79.07,79.650002,78.800003,79.389999,79.389999,1010000,636
2020-08-31,78.650002,78.980003,78.440002,78.639999,78.639999,777200,637
2020-09-01,79.230003,80.110001,78.75,79.5,79.5,1061900,638
2020-09-02,79.589996,80,78.800003,79.489998,79.489998,888900,639
2020-09-03,78.849998,78.959999,76.709999,77.379997,77.379997,1069300,640
2020-09-04,77.779999,78.470001,75.599998,77.660004,77.660004,1241500,641
2020-09-08,76.709999,76.860001,75.870003,76.010002,76.010002,1262300,642
2020-09-09,76.860001,77.949997,76.550003,77.480003,77.480003,888300,643
2020-09-10,77.769997,77.940002,76.400002,76.5,76.5,979700,644
2020-09-11,77.18,77.389999,76.239998,77.019997,77.019997,826100,645
2020-09-14,77.330002,78.260002,77.269997,77.720001,77.720001,676200,646
2020-09-15,76.870003,77.300003,76.230003,76.459999,76.459999,1383600,647
2020-09-16,77.879997,78,76.889999,76.989998,76.989998,1789200,648
2020-09-17,77.160004,78.290001,76.720001,77.610001,77.610001,1461500,649
2020-09-18,80.080002,80.169998,78.330002,78.959999,78.959999,1212000,650
2020-09-21,77.75,78.349998,77,78.269997,78.269997,762500,651
2020-09-22,79.07,79.080002,77.82,78.699997,78.699997,730800,652
2020-09-23,78.5,78.540001,76.989998,77.330002,77.330002,873100,653
2020-09-24,76.970001,78.480003,76.809998,77.779999,77.779999,834700,654
2020-09-25,76.940002,77.389999,76.389999,77.260002,77.260002,617700,655
2020-09-28,78.099998,78.099998,76.959999,77.279999,77.279999,790200,656
2020-09-29,77.43,77.82,77.080002,77.480003,77.480003,449100,657
2020-09-30,76.75,77.440002,76.279999,76.75,76.75,706700,658
2020-10-01,76.910004,76.919998,76.150002,76.449997,76.449997,719700,659
2020-10-02,74,74.949997,73.620003,74,74,1392000,660
2020-10-05,74.849998,75.220001,74.550003,75.07,75.07,846200,661
2020-10-06,74.339996,74.410004,73.43,73.540001,73.540001,850800,662
2020-10-07,73.980003,73.980003,73.099998,73.370003,73.370003,1238400,663
2020-10-08,73.75,74.300003,73.529999,74.129997,74.129997,744900,664
2020-10-09,74.349998,74.839996,73.93,74.550003,74.550003,755700,665
2020-10-12,74.07,74.879997,74.059998,74.589996,74.589996,770900,666
2020-10-13,74.790001,75.18,74.260002,74.690002,74.690002,907000,667
2020-10-14,74.610001,74.900002,74.269997,74.410004,74.410004,942800,668
2020-10-15,73.599998,73.599998,72.580002,73.269997,73.269997,1129100,669
2020-10-16,72.760002,73.040001,72.449997,72.669998,72.669998,1062600,670
2020-10-19,73.699997,73.860001,72.809998,72.93,72.93,822200,671
2020-10-20,74.629997,75.870003,74.580002,75.57,75.57,1215800,672
2020-10-21,75.330002,75.43,74.400002,74.639999,74.639999,873200,673
2020-10-22,74.879997,74.970001,74.209999,74.599998,74.599998,661900,674
2020-10-23,75.190002,75.57,74.510002,75.43,75.43,751200,675
2020-10-26,75.75,76.43,75.550003,76.199997,76.199997,842500,676
2020-10-27,77.300003,78.290001,76.949997,77.470001,77.470001,1467300,677
2020-10-28,81.900002,81.949997,79.110001,81.599998,81.599998,2727400,678
2020-10-29,83.760002,83.879997,82.559998,83.43,83.43,1845100,679
2020-10-30,83.25,84.050003,82.580002,83.660004,83.660004,1479300,680
2020-11-02,84.120003,85.919998,84.040001,85.5,85.5,2077700,681
2020-11-03,86,87.25,86,86.410004,86.410004,1059400,682
2020-11-04,85.379997,87.269997,85.169998,86.410004,86.410004,1039200,683
2020-11-05,88.75,90.879997,88.720001,90.389999,90.389999,1823300,684
2020-11-06,89.099998,90.169998,88.660004,89.389999,89.389999,1394500,685
2020-11-09,90,90,86.599998,86.610001,86.610001,1884900,686
2020-11-10,86.050003,86.440002,85.279999,85.910004,85.910004,1300100,687
2020-11-11,86.480003,88.690002,86.260002,88.089996,88.089996,1347400,688
2020-11-12,87.470001,88.139999,86.860001,87.110001,87.110001,1209000,689
2020-11-13,88.970001,90.050003,88.540001,89.720001,89.720001,1094900,690
2020-11-16,90.690002,91.099998,90.050003,90.449997,90.449997,1151100,691
2020-11-17,90.239998,90.699997,89.519997,89.709999,89.709999,1751500,692
2020-11-18,88.860001,89.690002,88.239998,88.25,88.25,746400,693
2020-11-19,88.870003,88.989998,88.440002,88.849998,88.849998,899900,694
2020-11-20,88.910004,90.269997,88.860001,89.980003,89.980003,623900,695
2020-11-23,90.099998,90.809998,89.470001,89.790001,89.790001,742800,696
2020-11-24,91.050003,91.550003,90.029999,90.800003,90.800003,1208900,697
2020-11-25,93.400002,93.5,91.910004,93.230003,93.230003,1649700,698
2020-11-27,93.980003,94.5,93.82,94.07,94.07,666900,699
2020-11-30,93.650002,94,92.620003,93.290001,93.290001,969700,700
2020-12-01,94.139999,94.82,93.959999,94.68,94.68,1240200,701
2020-12-02,92.389999,93.349998,92.160004,92.620003,92.620003,1188400,702
2020-12-03,93.800003,94.300003,93.580002,93.830002,93.830002,754600,703
2020-12-04,93.900002,94.410004,93.800003,94.400002,94.400002,570100,704
2020-12-07,93,93.620003,92.940002,93.360001,93.360001,901400,705
2020-12-08,93.400002,93.800003,93.150002,93.370003,93.370003,717900,706
2020-12-09,94.589996,94.629997,93.25,94.129997,94.129997,1988700,707
2020-12-10,93.699997,94.190002,93.330002,94.089996,94.089996,725400,708
2020-12-11,94.309998,94.980003,94.160004,94.68,94.68,907600,709
2020-12-14,94.959999,95.050003,93.339996,93.370003,93.370003,855700,710
2020-12-15,93.800003,94.639999,93.550003,94.150002,94.150002,824300,711
2020-12-16,94.269997,95.360001,94.050003,95.110001,95.110001,856800,712
2020-12-17,97.07,97.769997,96.769997,97.019997,97.019997,1199700,713
2020-12-18,99.099998,99.349998,98.139999,98.709999,98.709999,1289600,714
2020-12-21,98.889999,99.529999,97.809998,99.400002,99.400002,939000,715
2020-12-22,97.959999,98.309998,97.279999,97.459999,97.459999,743000,716
2020-12-23,98.129997,98.129997,97.239998,97.459999,97.459999,669600,717
2020-12-24,97.459999,97.559998,96.540001,96.839996,96.839996,301800,718
2020-12-28,98.190002,98.290001,97.830002,97.949997,97.949997,963600,719
2020-12-29,100,100.830002,99.349998,100.43,100.43,988800,720
2020-12-30,99.800003,100.949997,99.660004,100.779999,100.779999,616200,721
2020-12-31,100.93,101.400002,100.610001,101.099998,101.099998,670700,722
2021-01-04,101.5,101.620003,99.459999,100.07,100.07,1064000,723
2021-01-05,102.019997,103.519997,102,103.110001,103.110001,1118700,724
2021-01-06,100.459999,101.989998,100.279999,101.080002,101.080002,981500,725
2021-01-07,101.080002,102.089996,100.860001,102,102,760700,726
2021-01-08,103.290001,104,102.940002,103.989998,103.989998,1400400,727
2021-01-11,104.330002,105,103.330002,103.839996,103.839996,1036600,728
2021-01-12,104.300003,104.480003,103.279999,104.029999,104.029999,1192300,729
2021-01-13,103.239998,104.339996,103.199997,103.889999,103.889999,794400,730
2021-01-14,103.650002,103.980003,103.239998,103.419998,103.419998,831100,731
2021-01-15,101.790001,102.699997,101.529999,102.050003,102.050003,1027600,732
2021-01-19,102.029999,102.440002,101.699997,102.230003,102.230003,701000,733
2021-01-20,102.43,103.599998,102.43,102.889999,102.889999,874000,734
2021-01-21,102.910004,103.199997,101.900002,102.550003,102.550003,649200,735
2021-01-22,101.620003,101.93,101.029999,101.110001,101.110001,759600,736
2021-01-25,99.699997,99.940002,97.82,99.279999,99.279999,1457800,737
2021-01-26,99.849998,100.18,99.389999,99.709999,99.709999,775000,738
2021-01-27,97.779999,98.879997,96.889999,97,97,1115200,739
2021-01-28,96.379997,98.419998,96.199997,97.650002,97.650002,1439700,740
2021-01-29,97,97.089996,95.089996,95.709999,95.709999,859200,741
2021-02-01,97.610001,98.639999,96.940002,98.529999,98.529999,1499500,742
2021-02-02,99.5,99.830002,99.169998,99.239998,99.239998,1267700,743
2021-02-03,108.300003,112.290001,106.959999,111.309998,111.309998,3026200,744
2021-02-04,110.980003,111.150002,109.010002,110.879997,110.879997,1382400,745
2021-02-05,118.029999,118.5,115.239998,116.709999,116.709999,2026500,746
2021-02-08,114.360001,115.639999,114.360001,115.620003,115.620003,1067800,747
2021-02-09,112.57,113.43,111.989998,112.639999,112.639999,1014300,748
2021-02-10,114.5,114.5,112.279999,113.309998,113.309998,606400,749
2021-02-11,114.019997,114.739998,113.440002,113.970001,113.970001,470300,750
2021-02-12,112.809998,113.620003,112.790001,113.529999,113.529999,557700,751
2021-02-16,115.849998,115.900002,114.419998,114.970001,114.970001,849400,752
2021-02-17,115.309998,115.309998,113.860001,114.919998,114.919998,592200,753
2021-02-18,113.25,113.870003,112.43,113.519997,113.519997,567200,754
2021-02-19,114.010002,117.809998,113.910004,115.540001,115.540001,1988600,755
2021-02-22,113.529999,114.910004,113.029999,113.279999,113.279999,1096400,756
2021-02-23,110.970001,112.860001,109.540001,112.43,112.43,1067300,757
2021-02-24,108.32,109.970001,108.110001,109.599998,109.599998,1474800,758
2021-02-25,108.730003,109.089996,106.849998,107.080002,107.080002,1338000,759
2021-02-26,106.93,106.989998,105.370003,105.809998,105.809998,1002900,760
2021-03-01,107.330002,108.559998,106.849998,108.080002,108.080002,935600,761
2021-03-02,107.18,107.260002,105.75,105.769997,105.769997,1082500,762
2021-03-03,106.410004,106.57,104.5,104.519997,104.519997,1052700,763
2021-03-04,103.309998,104.019997,100.730003,101.839996,101.839996,1642500,764
2021-03-05,103.610001,104.25,101.279999,104.139999,104.139999,1053900,765
2021-03-08,102.339996,103,100.199997,100.25,100.25,1242600,766
2021-03-09,100.25,101.989998,100.089996,101.519997,101.519997,1288500,767
